Sensors,Lat,Long,Cluster
RWS01_MONIBAS_0101hrr0103ra,52.361420000000003,4.968800000000000,East
RWS01_MONIBAS_0101hrr0109ra,52.356349999999999,4.965920000000000,East
RWS01_MONIBAS_0101hrr0110ra,52.355130000000003,4.965220000000000,East
RWS01_MONIBAS_0101hrr0113ra,52.352969999999999,4.963950000000000,East
RWS01_MONIBAS_0101hrr0118ra,52.348950000000002,4.960680000000000,East
RWS01_MONIBAS_0101hrr0123ra,52.344970000000004,4.956670000000000,East
RWS01_MONIBAS_0101hrr0127ra,52.341329999999999,4.953210000000000,East
RWS01_MONIBAS_0101hrr0129ra,52.339990000000000,4.951280000000000,East
RWS01_MONIBAS_0101hrr0133ra,52.338180000000001,4.946290000000000,South
RWS01_MONIBAS_0101hrr0135ra,52.337560000000003,4.943620000000000,South
RWS01_MONIBAS_0101hrr0138ra,52.336399999999998,4.939730000000000,South
RWS01_MONIBAS_0101hrr0141ra,52.334890000000001,4.935810000000000,South
RWS01_MONIBAS_0101hrr0144ra,52.333900000000000,4.932920000000000,South
RWS01_MONIBAS_0101hrr0147ra,52.332270000000001,4.928280000000000,South
RWS01_MONIBAS_0101hrr0149ra,52.331370000000000,4.925660000000000,South
RWS01_MONIBAS_0101hrr0153ra,52.329909999999998,4.921380000000000,South
RWS01_MONIBAS_0101hrr0153rb,52.329909999999998,4.921380000000000,South
RWS01_MONIBAS_0101hrr0157ra,52.328550000000000,4.915510000000000,South
RWS01_MONIBAS_0101hrr0163ra,52.329450000000001,4.907310000000000,South
RWS01_MONIBAS_0101hrr0169ra,52.332299999999996,4.900590000000000,South
RWS01_MONIBAS_0101hrr0171ra,52.333900000000000,4.897600000000000,South
RWS01_MONIBAS_0101hrr0175ra,52.336160000000000,4.893270000000000,South
RWS01_MONIBAS_0101hrr0180ra,52.338709999999999,4.888160000000000,South
RWS01_MONIBAS_0101hrr0185ra,52.339709999999997,4.880900000000000,South
RWS01_MONIBAS_0101hrr0189ra,52.339509999999997,4.874290000000000,South
RWS01_MONIBAS_0101hrr0194ra,52.339190000000002,4.867290000000000,South
RWS01_MONIBAS_0101hrr0197ra,52.338920000000002,4.862140000000000,South
RWS01_MONIBAS_0101hrr0203ra,52.338540000000002,4.854540000000000,South
RWS01_MONIBAS_0101hrr0205ra,52.338320000000003,4.850370000000000,South
RWS01_MONIBAS_0101hrr0209ra,52.338070000000002,4.844560000000000,West
RWS01_MONIBAS_0101hrr0215ra,52.341700000000003,4.841480000000000,West
RWS01_MONIBAS_0101hrr0219ra,52.345540000000000,4.841110000000000,West
RWS01_MONIBAS_0101hrr0225ra,52.350819999999999,4.842510000000000,West
RWS01_MONIBAS_0101hrr0229ra,52.353960000000001,4.842720000000000,West
RWS01_MONIBAS_0101hrr0233ra,52.357999999999997,4.842600000000000,West
RWS01_MONIBAS_0101hrr0239ra,52.362940000000002,4.842480000000000,West
RWS01_MONIBAS_0101hrr0244ra,52.367829999999998,4.842320000000000,West
RWS01_MONIBAS_0101hrr0244rb,52.367829999999998,4.842320000000000,West
RWS01_MONIBAS_0101hrr0249ra,52.371899999999997,4.842210000000000,West
RWS01_MONIBAS_0101hrr0253ra,52.375869999999999,4.843330000000000,West
RWS01_MONIBAS_0101hrr0258ra,52.379939999999998,4.844840000000000,West
RWS01_MONIBAS_0101hrr0261ra,52.383229999999998,4.844780000000000,West
RWS01_MONIBAS_0101hrr0264ra,52.385739999999998,4.844650000000000,West
RWS01_MONIBAS_0101hrr0267ra,52.388140000000000,4.844510000000000,West
RWS01_MONIBAS_0101hrr0271ra,52.392290000000003,4.844310000000000,North
RWS01_MONIBAS_0101hrr0276ra,52.395859999999999,4.845040000000000,North
RWS01_MONIBAS_0101hrr0279ra,52.398269999999997,4.846850000000000,North
RWS01_MONIBAS_0101hrr0281ra,52.399839999999998,4.848690000000000,North
RWS01_MONIBAS_0101hrr0285ra,52.402940000000001,4.852250000000000,North
RWS01_MONIBAS_0101hrr0287ra,52.404380000000003,4.853900000000000,North
RWS01_MONIBAS_0101hrr0290ra,52.406939999999999,4.856940000000000,North
RWS01_MONIBAS_0101hrr0294ra,52.409680000000002,4.860320000000000,North
RWS01_MONIBAS_0101hrr0297ra,52.411430000000003,4.862050000000000,North
RWS01_MONIBAS_0101hrr0298ra,52.412640000000003,4.863210000000000,North
RWS01_MONIBAS_0101hrr0299ra,52.413379999999997,4.863930000000000,North
RWS01_MONIBAS_0101hrr0300ra,52.414000000000001,4.864520000000000,North
RWS01_MONIBAS_0101hrr0301ra,52.414580000000001,4.865080000000000,North
RWS01_MONIBAS_0101hrr0302ra,52.415399999999998,4.865870000000000,North
RWS01_MONIBAS_0101hrr0303ra,52.416170000000001,4.866610000000000,North
RWS01_MONIBAS_0101hrr0305ra,52.417890000000000,4.868260000000000,North
RWS01_MONIBAS_0101hrr0308ra,52.420079999999999,4.870790000000000,North
RWS01_MONIBAS_0101hrr0308rb,52.420079999999999,4.870790000000000,North
RWS01_MONIBAS_0101hrr0312ra,52.421729999999997,4.874820000000000,North
RWS01_MONIBAS_0101hrr0317ra,52.424340000000001,4.881990000000000,North
RWS01_MONIBAS_0101hrr0323ra,52.424979999999998,4.890420000000000,North
RWS01_MONIBAS_0101hrr0330ra,52.423710000000000,4.899550000000000,North
RWS01_MONICA_00D00100A055D0070007,52.352319999999999,4.963190000000000,East
RWS01_MONICA_00D00100A055D007000B,52.352319999999999,4.963190000000000,East
RWS01_MONICA_00D00100A055D007000F,52.352319999999999,4.963190000000000,East
RWS01_MONICA_00D00100A434D0050005,52.350130000000000,4.960840000000000,East
RWS01_MONICA_00D00100A434D0050009,52.350130000000000,4.960840000000000,East
RWS01_MONICA_00D00100B85ED0070007,52.350160000000002,4.964080000000000,East
RWS01_MONICA_00D00100B85ED007000B,52.350160000000002,4.964080000000000,East
RWS01_MONICA_00D00100B85ED007000F,52.350160000000002,4.964080000000000,East
RWS01_MONICA_00D00100BC3928200005,52.350619999999999,4.965560000000000,East
RWS01_MONICA_00D00100BC3928200009,52.350619999999999,4.965560000000000,East
RWS01_MONICA_00D00100CC0CD0050005,52.348840000000003,4.969880000000000,East
RWS01_MONICA_00D00100CC0CD0050009,52.348840000000003,4.969880000000000,East
RWS01_MONICA_00D00100CC0CD005000D,52.348840000000003,4.969880000000000,East
RWS01_MONICA_00D00100CC0CD0050011,52.348840000000003,4.969880000000000,East
RWS01_MONICA_00D00100CC0CD0050015,52.348840000000003,4.969880000000000,East
RWS01_MONICA_00D00100D05CD0070007,52.347769999999997,4.971940000000000,East
RWS01_MONICA_00D00100D05CD007000B,52.347769999999997,4.971940000000000,East
RWS01_MONICA_00D00100D05CD007000F,52.347769999999997,4.971940000000000,East
RWS01_MONICA_00D00100D05CD0070013,52.347769999999997,4.971940000000000,East
RWS01_MONICA_00D00100D05CD0070017,52.347769999999997,4.971940000000000,East
RWS01_MONICA_00D00100E42300200007,52.345419999999997,4.977080000000000,East
RWS01_MONICA_00D00100E423D0050005,52.345669999999998,4.977450000000000,East
RWS01_MONICA_00D00100E423D0050009,52.345669999999998,4.977450000000000,East
RWS01_MONICA_00D00100E423D005000D,52.345669999999998,4.977450000000000,East
RWS01_MONICA_00D00100E423D0050011,52.345669999999998,4.977450000000000,East
RWS01_MONICA_00D00100E423D0050015,52.345669999999998,4.977450000000000,East
RWS01_MONICA_00D00100E84418200005,52.344940000000001,4.979010000000000,East
RWS01_MONICA_00D00100F41AD0050005,52.343200000000003,4.981510000000000,East
RWS01_MONICA_00D00100F41AD0050009,52.343200000000003,4.981510000000000,East
RWS01_MONICA_00D00100F41AD005000D,52.343200000000003,4.981510000000000,East
RWS01_MONICA_00D00100F41AD0050011,52.343200000000003,4.981510000000000,East
RWS01_MONICA_00D00100F41AD0070007,52.343029999999999,4.981340000000000,East
RWS01_MONICA_00D00100F41AD007000B,52.343029999999999,4.981340000000000,East
RWS01_MONICA_00D00100F41AD007000F,52.343029999999999,4.981340000000000,East
RWS01_MONICA_00D00100F41AD0070013,52.343029999999999,4.981340000000000,East
RWS01_MONICA_00D001010049D0070007,52.340560000000004,4.984410000000000,East
RWS01_MONICA_00D001010049D007000B,52.340560000000004,4.984410000000000,East
RWS01_MONICA_00D001010049D007000F,52.340560000000004,4.984410000000000,East
RWS01_MONICA_00D001010049D0070013,52.340560000000004,4.984410000000000,East
RWS01_MONICA_00D00101085518200005,52.339300000000001,4.986770000000000,East
RWS01_MONICA_00D001010855D0050005,52.339250000000000,4.986550000000000,East
RWS01_MONICA_00D001010855D0050009,52.339250000000000,4.986550000000000,East
RWS01_MONICA_00D001010855D005000D,52.339250000000000,4.986550000000000,East
RWS01_MONICA_00D001010855D0050011,52.339250000000000,4.986550000000000,East
RWS01_MONICA_00D00204D40028200005,52.328870000000002,4.918990000000000,South
RWS01_MONICA_00D00204D40028200009,52.328870000000002,4.918990000000000,South
RWS01_MONICA_00D005024C2FD0050005,52.393459999999997,4.798510000000000,North
RWS01_MONICA_00D005024C2FD0050009,52.393459999999997,4.798510000000000,North
RWS01_MONICA_00D005024C43D0070007,52.393360000000001,4.798800000000000,North
RWS01_MONICA_00D005024C43D007000B,52.393360000000001,4.798800000000000,North
RWS01_MONICA_00D005026028D0050005,52.393129999999999,4.805750000000000,North
RWS01_MONICA_00D005026028D0050009,52.393129999999999,4.805750000000000,North
RWS01_MONICA_00D005026041D0070007,52.393009999999997,4.806020000000000,North
RWS01_MONICA_00D005026041D007000B,52.393009999999997,4.806020000000000,North
RWS01_MONICA_00D005027400D0050005,52.392209999999999,4.812350000000000,North
RWS01_MONICA_00D005027400D0050009,52.392209999999999,4.812350000000000,North
RWS01_MONICA_00D00502741ED0070007,52.392080000000000,4.812590000000000,North
RWS01_MONICA_00D00502741ED007000B,52.392080000000000,4.812590000000000,North
RWS01_MONICA_00D005028819D0050005,52.391930000000002,4.820050000000000,North
RWS01_MONICA_00D005028819D0050009,52.391930000000002,4.820050000000000,North
RWS01_MONICA_00D005028832D0070007,52.391840000000002,4.820110000000000,West
RWS01_MONICA_00D005028832D007000B,52.391840000000002,4.820110000000000,West
RWS01_MONICA_00D005029C35D0050005,52.391939999999998,4.827840000000000,North
RWS01_MONICA_00D005029C35D0050009,52.391939999999998,4.827840000000000,North
RWS01_MONICA_00D005029C4ED0070007,52.391849999999998,4.827770000000000,West
RWS01_MONICA_00D005029C4ED007000B,52.391849999999998,4.827770000000000,West
RWS01_MONICA_00D00502B40ED0050005,52.392290000000003,4.836040000000000,North
RWS01_MONICA_00D00502B40ED0050009,52.392290000000003,4.836040000000000,North
RWS01_MONICA_00D00502B427D0070007,52.392139999999998,4.835840000000000,North
RWS01_MONICA_00D00502B427D007000B,52.392139999999998,4.835840000000000,North
RWS01_MONICA_00D00502C835D0050005,52.395240000000001,4.842290000000000,North
RWS01_MONICA_00D00502C835D0050009,52.395240000000001,4.842290000000000,North
RWS01_MONICA_00D00502C849D0070007,52.394970000000001,4.841950000000000,North
RWS01_MONICA_00D00502C849D007000B,52.394970000000001,4.841950000000000,North
RWS01_MONICA_00D00A01B400D0070007,52.356349999999999,4.965920000000000,East
RWS01_MONICA_00D00A01B400D007000B,52.356349999999999,4.965920000000000,East
RWS01_MONICA_00D00A01B400D007000F,52.356349999999999,4.965920000000000,East
RWS01_MONICA_00D00A01B400D0070307,52.356349999999999,4.965920000000000,East
RWS01_MONICA_00D00A01C046D0050005,52.353340000000003,4.964430000000000,East
RWS01_MONICA_00D00A01C046D0050009,52.353340000000003,4.964430000000000,East
RWS01_MONICA_00D00A01C046D005000D,52.353340000000003,4.964430000000000,East
RWS01_MONICA_00D00A01C40098200007,52.352980000000002,4.963920000000000,East
RWS01_MONICA_00D00A01C4009820000B,52.352980000000002,4.963920000000000,East
RWS01_MONICA_00D00A01C400D0070007,52.352969999999999,4.963950000000000,East
RWS01_MONICA_00D00A01C400D007000B,52.352969999999999,4.963950000000000,East
RWS01_MONICA_00D00A01C400D007000F,52.352969999999999,4.963950000000000,East
RWS01_MONICA_00D00A01C43C78200007,52.352829999999997,4.962880000000000,East
RWS01_MONICA_00D00A01DC2D98200007,52.349359999999997,4.964850000000000,East
RWS01_MONICA_00D00A01DC2D9820000B,52.349359999999997,4.964850000000000,East
RWS01_MONICA_00D00A01E055D0050005,52.346679999999999,4.958650000000000,East
RWS01_MONICA_00D00A01E055D0050009,52.346679999999999,4.958650000000000,East
RWS01_MONICA_00D00A01E055D005000D,52.346679999999999,4.958650000000000,East
RWS01_MONICA_00D00A01FC3C18200005,52.341369999999998,4.953930000000000,East
RWS01_MONICA_00D00A02045A08200007,52.340170000000001,4.951250000000000,East
RWS01_MONICA_00D00A02045AD0050005,52.339860000000002,4.951440000000000,East
RWS01_MONICA_00D00A02045AD0050009,52.339860000000002,4.951440000000000,East
RWS01_MONICA_00D00A02045AD005000D,52.339860000000002,4.951440000000000,East
RWS01_MONICA_00D00A02045AD0050011,52.339860000000002,4.951440000000000,East
RWS01_MONICA_00D00A02045AD0070007,52.339990000000000,4.951280000000000,East
RWS01_MONICA_00D00A02045AD007000B,52.339990000000000,4.951280000000000,East
RWS01_MONICA_00D00A02045AD007000F,52.339990000000000,4.951280000000000,East
RWS01_MONICA_00D00A02045AD0070307,52.339990000000000,4.951280000000000,East
RWS01_MONICA_00D00A020C3710200005,52.338850000000001,4.949560000000000,East
RWS01_MONICA_00D00A021C0FD0050005,52.337539999999997,4.944310000000000,South
RWS01_MONICA_00D00A021C0FD0050009,52.337539999999997,4.944310000000000,South
RWS01_MONICA_00D00A021C0FD005000D,52.337539999999997,4.944310000000000,South
RWS01_MONICA_00D00A021C0FD0050011,52.337539999999997,4.944310000000000,South
RWS01_MONICA_00D00A021C0FD0050305,52.337539999999997,4.944310000000000,South
RWS01_MONICA_00D00A02245018200005,52.336599999999997,4.941190000000000,South
RWS01_MONICA_00D00A02281900200007,52.336730000000003,4.940300000000000,South
RWS01_MONICA_00D00A022850D0070007,52.336399999999998,4.939730000000000,South
RWS01_MONICA_00D00A022850D007000B,52.336399999999998,4.939730000000000,South
RWS01_MONICA_00D00A022850D007000F,52.336399999999998,4.939730000000000,South
RWS01_MONICA_00D00A022850D0070013,52.336399999999998,4.939730000000000,South
RWS01_MONICA_00D00A02301408200007,52.335740000000001,4.937850000000000,South
RWS01_MONICA_00D00A02301410200005,52.335439999999998,4.938200000000000,South
RWS01_MONICA_00D00A02301410200009,52.335439999999998,4.938200000000000,South
RWS01_MONICA_00D00A023014D0050005,52.335540000000002,4.938100000000000,South
RWS01_MONICA_00D00A023014D0050009,52.335540000000002,4.938100000000000,South
RWS01_MONICA_00D00A023014D005000D,52.335540000000002,4.938100000000000,South
RWS01_MONICA_00D00A023014D0050011,52.335540000000002,4.938100000000000,South
RWS01_MONICA_00D00A02483218200005,52.332670000000000,4.930250000000000,South
RWS01_MONICA_00D00A02484100200007,52.332889999999999,4.929620000000000,South
RWS01_MONICA_00D00A024C4B10200005,52.331780000000002,4.928730000000000,South
RWS01_MONICA_00D00A024C4BD0050005,52.332189999999997,4.928530000000000,South
RWS01_MONICA_00D00A024C4BD0050009,52.332189999999997,4.928530000000000,South
RWS01_MONICA_00D00A024C4BD005000D,52.332189999999997,4.928530000000000,South
RWS01_MONICA_00D00A024C4BD0050011,52.332189999999997,4.928530000000000,South
RWS01_MONICA_00D00A024C5508200007,52.332599999999999,4.927890000000000,South
RWS01_MONICA_00D00A024C55D0070007,52.332270000000001,4.928280000000000,South
RWS01_MONICA_00D00A024C55D007000B,52.332270000000001,4.928280000000000,South
RWS01_MONICA_00D00A024C55D007000F,52.332270000000001,4.928280000000000,South
RWS01_MONICA_00D00A024C55D0070013,52.332270000000001,4.928280000000000,South
RWS01_MONICA_00D00A026416D0070007,52.329909999999998,4.921380000000000,South
RWS01_MONICA_00D00A026416D007000B,52.329909999999998,4.921380000000000,South
RWS01_MONICA_00D00A026416D007000F,52.329909999999998,4.921380000000000,South
RWS01_MONICA_00D00A026416D0070013,52.329909999999998,4.921380000000000,South
RWS01_MONICA_00D00A026416D0070307,52.329909999999998,4.921380000000000,South
RWS01_MONICA_00D00A026416D007030B,52.329909999999998,4.921380000000000,South
RWS01_MONICA_00D00A026C46D0050005,52.328820000000000,4.918240000000000,South
RWS01_MONICA_00D00A026C46D0050009,52.328820000000000,4.918240000000000,South
RWS01_MONICA_00D00A026C46D005000D,52.328820000000000,4.918240000000000,South
RWS01_MONICA_00D00A026C5D88200007,52.329079999999998,4.917670000000000,South
RWS01_MONICA_00D00A026C5D98200007,52.329009999999997,4.917680000000000,South
RWS01_MONICA_00D00A026C5D9820000B,52.329009999999997,4.917680000000000,South
RWS01_MONICA_00D00A02742C88200007,52.329200000000000,4.915560000000000,South
RWS01_MONICA_00D00A037400D0050005,52.346910000000001,4.840880000000000,West
RWS01_MONICA_00D00A037400D0050009,52.346910000000001,4.840880000000000,West
RWS01_MONICA_00D00A037400D0050085,52.346910000000001,4.840880000000000,West
RWS01_MONICA_00D00A037400D0050089,52.346910000000001,4.840880000000000,West
RWS01_MONICA_10D00A003C0AD0070007,52.420980000000000,4.906650000000000,North
RWS01_MONICA_10D00A003C0AD007000B,52.420980000000000,4.906650000000000,North
RWS01_MONICA_10D00A003C0AD007000F,52.420980000000000,4.906650000000000,North
RWS01_MONICA_10D00A015C3CD0050005,52.374780000000001,4.974220000000000,East
RWS01_MONICA_10D00A015C3CD0050009,52.374780000000001,4.974220000000000,East
RWS01_MONICA_10D00A015C3CD005000D,52.374780000000001,4.974220000000000,East
RWS01_MONICA_10D00A017001D0050005,52.370820000000002,4.973580000000000,East
RWS01_MONICA_10D00A04741918200005,52.403210000000001,4.851070000000000,North
RWS01_MONICA_10D00A04741918200185,52.403210000000001,4.851070000000000,North
RWS01_MONICA_10D00A04741918200305,52.403210000000001,4.851070000000000,North
RWS01_MONICA_10D00A04783708200007,52.403630000000000,4.853350000000000,North
RWS01_MONICA_10D00A04783708200187,52.403630000000000,4.853350000000000,North
RWS01_MONICA_10D00A04783708200307,52.403630000000000,4.853350000000000,North
